ConvThread,MessageID,Date,Message,UserID
25,192325,2023-12-15,"Він ще не пішов, він тільки прийшов 😂

Казали мені колись - носи з собою табличку з написом сарказм, щоб ніхто випадково не образився, оце й тут так треба, під кожним повідомленням писати)",716683105
26,190177,2023-12-13,Кошмарите насправді)),1830249564
26,190219,2023-12-13,Ок,679676925
26,190220,2023-12-13,"це сарказм, якщо що)",1830249564
27,189812,2023-12-13,"Картина була інша

>В неї теж є колода Таро і власний сад з ядовитими рослинами. І шо? Кожній людині треба якесь хобі.

>Головне щоб вона зерняток не їла з того саду

>Ні, вона їх таким як ви підкидує, шоб не мішались під ногами.)

>На підваль🤝 піду напишу заяву і скажу шо в Полтаві живе дівка яка труїть людей",545667642
27,189814,2023-12-13,Про «подумки» ви додали вже після відповіді про заяву,545667642
27,189817,2023-12-13,"Угу, і смайл я теж дописав? Але ви ж такі люди, що дійсно можете не зрозуміти сарказму, прийшлося дописати))",127273718
28,188701,2023-12-11,"Вам треба було заходити на тендер по установці плитки в туалеті ..до ,речі ,такі самі прості і стандартні речі ,нам тоді так помпезно підносили...",1621583522
28,188702,2023-12-11,Та я ж тільки по металоконструкціям. Мрамор то не до мене🤣,607736573
28,188703,2023-12-11,"Ну то сарказм був з моєї сторони...)))а,взагалі ,крім генделиків ,клумби і дитячого майданчика нічого там не має ,атракціони то не рахується ,бо то не комунальне..хоча ,я признаюсь -я ,тоді в неї вірила ,бо ще в школі ми разом займалися спільними справами",1621583522
29,184211,2023-12-07,"я зайшла сказати, що з ялинки роблять якийсь культ і ніхто не пікетує чогось нічні клуби в коменду і нереально абсурдні закупівлі. а тут по факту приватні, нещасні, 400к 
ну і понеслась",336834854
29,184216,2023-12-07,Ти молодець,383087929
29,184222,2023-12-07,"хз чи то сарказм, просто ділюсь 🤷‍♀️",336834854
30,183792,2023-12-07,"Віка, так чат публічний, так кожен має право висловитись. Але кожен може кожного і послати чи захейтити. І кожен вже вибирає чи йому ображатися на це чи ні. Але там не було ні разу, щоб звинувачували в таких випадках в болінгу, як зробила це ти.
От скажи мені, тільки чесно, що тобі в поліції відповіли на твої звернення та скарги? Протокол хоч написали чи зафіксували твоє звернення? Який у нього номер?",395920342
30,183796,2023-12-07,Вони вас назвали хворими і що ви працюєте на ворога,222404066
30,183799,2023-12-07,А ти сарказм точно розумієш?,395920342
31,183724,2023-12-07,Важко зіпсувати репутацію парою повідомлень від тролів.,716683105
31,183766,2023-12-07,"Парою? Ти взагалі читала ці всі дні? Я можу тобі кинути скріни, щоб ти зрозуміла як це виглядає для лівої людини, яка зайде в чат",222404066
31,183771,2023-12-07,"Мене це абсолютно не хвилює. Це проблеми тих людей, які не можуть з першого разу зрозуміти що таке іронія, сарказм, пост іронія і починають з цього роздувати казна що. Щоб що???

Не знаєш про що мова в чаті - не бери участі в диспуті. Все логічно",716683105
32,179067,2023-11-29,"Ні, суть в тому, щоб зробити це безкоштовно",222404066
32,179070,2023-11-29,https://uk.wikipedia.org/wiki/%D0%A1%D0%B0%D1%80%D0%BA%D0%B0%D0%B7%D0%BC,478097912
32,179075,2023-11-29,"Та воно то навіть не сарказм в наших реаліях, бо вони реально це можуть зробити",222404066
33,179029,2023-11-29,Проект прикрашання буде коштувати 500 тис грн,478097912
33,179067,2023-11-29,"Ні, суть в тому, щоб зробити це безкоштовно",222404066
33,179070,2023-11-29,https://uk.wikipedia.org/wiki/%D0%A1%D0%B0%D1%80%D0%BA%D0%B0%D0%B7%D0%BC,478097912
34,177818,2023-11-25,"Лошара позорний, продав сраку всього за 5000😂😂😂",624359638
34,177856,2023-11-25,"Самий класний коментар, а решта 🤮, як і сама новина.
Взагалі не розумію, навіщо пану Фонтану сіяти ненависть та заздрість між людьми, в такий тяжкий для України час? Вчипилися в тих суддів як вош в кожуха, можна подумати в других професіях всі такі святі та Божі?
Заздрити їх грошам дурне діло, бо за їхню роботу треба ще більше платити.
І не зайве було б знати, що всі судді України з початку повномасштабного вторгнення відраховують щомісяця з своєї зарплати 40%  на ЗСУ. Крім того, збирають ще по запиту від військових  на нулі гроші на машини та ремонти цих машин.",861745354
34,177861,2023-11-25,"Це сарказм?
 За їх роботу треба платити ще більше...",131687239
35,176826,2023-11-22,Штраф 34к гривень і ізвєнєнія. Перед ними. 🤣🤣🤣,344289131
35,176926,2023-11-22,Ну ты клоун!,5248510063
35,176927,2023-11-22,"В сарказм вмієш, ні?",344289131
36,176334,2023-11-20,"Такого колапсу, як сьогодні,  навіть при Мамаї не було 😀",398927173
36,176377,2023-11-20,"При ньому буле ще гірше!!!
А це не колапс це ожеледиця!!)))",639430140
36,176388,2023-11-20,"Це був сарказм, взагалі-то) а ожеледиця перестає бути колапсом з великою кількістю дтп, коли злагоджено працюють комунальні служби. А мер міста -це менеджер, котрий має відповідати за всі процеси життєдіяльності цього міста. І, якщо, стається такий треш на дорогах, як сьогодні, то це цілком і повністю відповідальність мера. В нашому випадку, виконувача обовʼязків. Але у своєму інстаграмі вона пишається тим, як працюють комунальники сьогодні. Тому у мене більше немає питань 🤦🏼‍♀️",398927173
37,173858,2023-11-14,Нажаль у Каті чарівної палички не має,1621583522
37,173876,2023-11-14,"Та невже? А тим людям що робити?
Хай тоді поселить туди свою родину. Ні?",589879527
37,173877,2023-11-14,"Это был сарказм ,если шо ,вон пойдите у нее и спросите ,что делать людям",1621583522
38,172078,2023-11-08,"Ідеальних умов у нас немає і не буде. Просто надія всієї Полтави Катерина Ямщикова непер офіційно не зможе закупити ті дрони, а ті що розкрадають навіть на харчах точно не закуплять нічого.",469513168
