ConvThread,MessageID,Date,Message,UserID
25,5127119,2023-12-19,"ні, я думаю жіночка не брехала, навіть в моєму холодному серці на секунду спалахнула іскра. але потім я зрозумів, що якщо допоможу їй - врятую одного снюсівця. і мрак охопив мене.",410774626
25,5127121,2023-12-19,"Чувак вони три роки цю хуйню постять ,тікі раніше було ,застрягла в полі ,поломалася машина",703939659
25,5127122,2023-12-19,блять консул нахуй це сарказм був. викупай трохи нє?,410774626
26,5117644,2023-12-16,"лучшее микро в ушах до 3к, вадим шарит 🎈",5986689511
26,5117645,2023-12-16,у него всё на столько плохо с микрофоном?,6902480601
26,5117648,2023-12-16,"я без сарказма это написал, это чистая правда",5986689511
27,5109229,2023-12-14,З яких пір м'язи=бидло і м'язи=!книги?,635147648
27,5109233,2023-12-14,Бо накачені люди тупі як бидло,6171298151
27,5109235,2023-12-14,Це сарказм чи ти такий же шолі,635147648
28,5097884,2023-12-11,Ого стільки людей не викупило сарказм,412390741
29,5097072,2023-12-11,"Навіть, якщо сарказм, такі висловлювання є неприйнятними",772287782
30,5097044,2023-12-11,Адмін снюса не вміє в сарказм?🌚,94203087
31,5097035,2023-12-11,Очевидно шо то був сарказм,94203087
32,5097010,2023-12-11,Видос есть?Может это сарказм был?,207330839
33,5097008,2023-12-11,Можливо це був сарказм?,530303211
34,5050501,2023-11-29,"""Чоловіки, що видають себе за жінок, їдуть на обід до чоловіка, що видає себе за католика""
Сарказм на візит трансгендерних повій до Ватикану.",1300447522
35,5007029,2023-11-18,Звучит как сарказм,6819100317
36,4991084,2023-11-14,Єбало русні під мікроскопом уявили?,417574276
36,4991109,2023-11-14,"А наше уявив? Чи тепер взяття невеликого села - перемога? 
Подумай про солдат, які там виживають",1990322702
36,4991114,2023-11-14,я думаю он там сарказмом сказал,725009558
37,4958097,2023-11-06,Так це ваші любимі східняки так розказують),832987232
37,4958100,2023-11-06,"а ти бери батогом їх лупи, покажи чий Львів!",1263154947
37,4958101,2023-11-06,Свій сарказм залиш при собі,832987232
38,4948689,2023-11-04,,919667124
39,4942762,2023-11-02,,6183091591
40,4942440,2023-11-02,,272977618
41,4934261,2023-10-30,"Шо ти ригаєш шляпа, намагаєшся в сарказм, но виходить тупо, на рівні сина портової шлюхи, яким ти і являєшся 70iq вайт скін ніггєр єбаний)",669697690
