ConvThread,MessageID,Date,Message,UserID
0,172773,2024-02-16,"Цей чорт спеціально помер, щоб відволікти увагу(сарказм)",591633847
1,167319,2024-01-27,Щас на твой домашній адрес приїде божа служба з Костіком і будуть їбать тебе в хвіст і гриву,5464478660
1,167320,2024-01-27,"*на твою домашню адресу

Хорошо бы выучить родной язык спустя 30 лет существования государства.",6733707888
1,167321,2024-01-27,"Киць, спробуй в сарказм",5464478660
